Caller ID,Receiver ID,Call Duration (s),Carrier,Cost ($),Network Latency (ms),Time of Day,Timestamp
6621501743,4466022885,292,T-Mobile,17.52,287.92,Off-Peak,2025-03-26 01:41:45.640002
5989072498,9797901290,62,Verizon,4.34,126.59,Peak,2025-04-01 03:41:45.640002
7570939027,8903599844,574,Jio,17.22,91.98,Peak,2025-03-08 10:41:45.640002
3636902977,4672256511,221,AT&T,11.05,219.8,Peak,2025-03-02 23:41:45.640002
2885373620,5486522301,114,AT&T,5.7,93.15,Peak,2025-03-22 07:41:45.640002
3749028536,1381274686,19,T-Mobile,1.14,272.88,Off-Peak,2025-03-14 03:41:45.640002
5619813472,5873811578,565,Verizon,39.55,169.95,Peak,2025-03-15 19:41:45.640002
7200200629,3533971509,380,Vodafone,15.2,190.0,Peak,2025-03-31 17:41:45.640002
7366763366,4815270568,239,T-Mobile,14.34,142.1,Peak,2025-03-15 04:41:45.640002
6682083417,8013804293,499,Jio,14.97,175.43,Off-Peak,2025-03-31 14:41:45.640002
6044605177,8275586098,595,Verizon,41.65,90.17,Off-Peak,2025-03-31 21:41:45.640002
4901558828,5161894873,323,AT&T,16.15,139.46,Off-Peak,2025-03-18 17:41:45.640002
9723662323,7054691145,445,T-Mobile,26.7,181.47,Peak,2025-03-19 16:41:45.640002
5335749192,5555399921,597,AT&T,29.85,270.77,Peak,2025-03-15 07:41:45.640002
9483526757,7082199489,58,Jio,1.74,162.87,Peak,2025-03-02 13:41:45.640002
4368769630,1333527965,299,Vodafone,11.96,288.84,Peak,2025-03-05 01:41:45.640002
1729097884,6381105796,190,Jio,5.7,156.9,Off-Peak,2025-03-22 17:41:45.640002
8953907715,2412603310,79,Jio,2.37,152.5,Off-Peak,2025-03-02 03:41:45.640002
1967894934,4856868565,132,T-Mobile,7.92,76.77,Peak,2025-03-28 09:41:45.640002
3436747487,2891500385,345,T-Mobile,20.7,52.67,Peak,2025-03-30 14:41:45.640002
3778363525,8015635593,469,T-Mobile,28.14,236.93,Peak,2025-03-09 01:41:45.640002
7509345321,8177722337,177,Vodafone,7.08,68.16,Peak,2025-03-28 04:41:45.640002
7876732610,8147377937,395,Vodafone,15.8,226.76,Peak,2025-03-06 04:41:45.640002
3517669295,1416884708,466,Vodafone,18.64,181.61,Off-Peak,2025-03-19 18:41:45.640002
9203771628,1289711947,552,Vodafone,22.08,298.57,Peak,2025-03-18 19:41:45.640002
7740239610,5073075800,596,Jio,17.88,188.17,Peak,2025-04-01 03:41:45.640002
9323770413,4387550449,455,Verizon,31.85,145.56,Off-Peak,2025-03-12 10:41:45.640002
3875778977,7162050165,138,Verizon,9.66,89.48,Peak,2025-03-05 16:41:45.640002
6243235837,2700026928,491,T-Mobile,29.46,194.8,Peak,2025-04-01 03:41:45.640002
5484417218,6888508935,594,Vodafone,23.76,168.6,Off-Peak,2025-03-25 07:41:45.640002
1513810412,1219985864,243,T-Mobile,14.58,85.5,Peak,2025-03-08 05:41:45.640002
2135742441,1433298205,52,T-Mobile,3.12,99.8,Peak,2025-03-28 01:41:45.640002
5618594798,2536329550,278,Jio,8.34,198.59,Peak,2025-03-28 17:41:45.640002
7558094245,2331392982,306,AT&T,15.3,214.39,Peak,2025-03-19 13:41:45.640002
2852717126,7650642361,164,Verizon,11.48,90.18,Peak,2025-03-13 09:41:45.640002
7958362286,6213018337,287,Jio,8.61,112.55,Off-Peak,2025-03-22 05:41:45.640002
3797231549,4201654189,130,T-Mobile,7.8,188.3,Peak,2025-03-12 18:41:45.640002
4647040242,8483522884,410,Vodafone,16.4,184.28,Peak,2025-03-20 22:41:45.640002
9159470051,5370376048,373,AT&T,18.65,297.21,Off-Peak,2025-03-09 08:41:45.640002
9908438108,8500017577,127,AT&T,6.35,55.68,Peak,2025-03-22 09:41:45.640002
3975155323,8742033268,265,AT&T,13.25,106.68,Peak,2025-03-20 11:41:45.640002
2106720426,8102220816,481,T-Mobile,28.86,72.37,Off-Peak,2025-03-21 17:41:45.640002
6477837897,9326040984,434,Vodafone,17.36,148.32,Peak,2025-03-20 18:41:45.640002
7590074199,3434881514,93,Vodafone,3.72,170.85,Peak,2025-03-21 00:41:45.640002
4936772916,1589639894,83,Verizon,5.81,89.09,Off-Peak,2025-03-03 11:41:45.640002
1177151567,7825521037,55,Jio,1.65,246.39,Peak,2025-03-26 03:41:45.640002
8293952304,9671142064,24,Jio,0.72,183.59,Off-Peak,2025-03-23 15:41:45.640002
1707901795,3224688519,391,Vodafone,15.64,257.68,Off-Peak,2025-03-15 14:41:45.640002
5823509148,8589659299,308,Verizon,21.56,95.21,Off-Peak,2025-03-13 21:41:45.640002
6943239961,1853093543,590,AT&T,29.5,136.6,Off-Peak,2025-03-15 08:41:45.640002
5632035030,7336381960,510,Vodafone,20.4,58.9,Peak,2025-03-05 08:41:45.640002
7797816229,3184191381,597,Jio,17.91,231.35,Peak,2025-03-19 04:41:45.640002
1531812492,5149064053,340,Vodafone,13.6,81.79,Peak,2025-03-30 11:41:45.640002
9186809366,6884487416,53,Verizon,3.71,117.38,Off-Peak,2025-03-08 21:41:45.640002
3450430816,7306954348,589,T-Mobile,35.34,298.67,Off-Peak,2025-04-01 04:41:45.640002
5885875999,7001659867,214,Vodafone,8.56,97.48,Peak,2025-03-20 09:41:45.640002
6810557432,4982403929,379,AT&T,18.95,79.8,Peak,2025-03-12 12:41:45.640002
1060899682,2920435665,175,Vodafone,7.0,235.88,Peak,2025-03-11 01:41:45.640002
2556070053,6773062061,365,Vodafone,14.6,253.91,Off-Peak,2025-03-30 13:41:45.640002
7509551930,9829362823,231,T-Mobile,13.86,244.86,Off-Peak,2025-03-10 00:41:45.640002
9036805972,2575162917,322,Jio,9.66,157.6,Peak,2025-03-04 14:41:45.640002
5708900206,1215801570,20,Vodafone,0.8,217.7,Off-Peak,2025-03-14 17:41:45.640002
7858149430,9729604170,230,Jio,6.9,258.49,Off-Peak,2025-03-30 03:41:45.640002
2277110619,1462643983,104,Jio,3.12,120.13,Peak,2025-03-25 12:41:45.640002
7746206107,2202973527,574,Jio,17.22,243.54,Peak,2025-03-13 11:41:45.640002
5286477893,1710307130,163,Vodafone,6.52,273.61,Off-Peak,2025-04-01 14:41:45.640002
1560141246,6576422329,512,Jio,15.36,270.93,Peak,2025-03-28 01:41:45.640002
8287848578,1573156027,233,T-Mobile,13.98,133.27,Peak,2025-03-17 12:41:45.640002
7905836839,8739706152,491,Vodafone,19.64,247.06,Peak,2025-03-23 09:41:45.640002
3887243404,1133726059,545,Vodafone,21.8,185.86,Peak,2025-03-12 20:41:45.640002
4762072579,8124509048,83,AT&T,4.15,142.22,Peak,2025-03-08 21:41:45.640002
1369545126,5503727299,497,Verizon,34.79,104.94,Peak,2025-03-26 22:41:45.640002
8756960325,2387572180,137,Jio,4.11,270.32,Off-Peak,2025-03-29 10:41:45.640002
8723029401,2862953420,82,Vodafone,3.28,227.96,Peak,2025-03-10 13:41:45.640002
9526100517,8093162448,579,AT&T,28.95,276.8,Peak,2025-03-20 10:41:45.640002
8744660326,6985963717,265,Jio,7.95,243.78,Peak,2025-03-10 07:41:45.640002
2537718500,8683215167,489,Jio,14.67,64.38,Peak,2025-03-22 20:41:45.640002
6854906274,7719789701,509,T-Mobile,30.54,229.2,Peak,2025-03-20 05:41:45.640002
8270462764,2238177633,600,T-Mobile,36.0,244.25,Off-Peak,2025-03-21 02:41:45.640002
9169566788,8167658410,53,T-Mobile,3.18,206.69,Peak,2025-03-22 07:41:45.640002
6909275568,7337059732,527,AT&T,26.35,283.58,Peak,2025-03-22 05:41:45.640002
9547678629,7287059995,496,Jio,14.88,121.73,Peak,2025-03-19 06:41:45.640002
9073438967,1828084018,216,Vodafone,8.64,133.61,Peak,2025-03-29 07:41:45.640002
8112927381,2980084515,138,T-Mobile,8.28,64.77,Peak,2025-03-25 08:41:45.640002
6383716898,9925659693,260,Jio,7.8,63.21,Off-Peak,2025-03-25 15:41:45.640002
4561258255,4120478424,351,T-Mobile,21.06,78.97,Off-Peak,2025-03-23 18:41:45.640002
7570169659,9195204368,201,Jio,6.03,221.21,Peak,2025-03-12 11:41:45.640002
1485018612,6258538325,528,Verizon,36.96,76.97,Peak,2025-03-20 16:41:45.640002
9139585232,7244004729,93,AT&T,4.65,176.35,Peak,2025-03-08 12:41:45.640002
1452534628,6672665847,93,Verizon,6.51,105.56,Off-Peak,2025-03-13 06:41:45.640002
8580194191,2411631748,171,Verizon,11.97,189.03,Off-Peak,2025-03-25 02:41:45.640002
5692093229,8048430277,67,Vodafone,2.68,107.43,Peak,2025-03-12 05:41:45.640002
2127295474,2256365368,184,Jio,5.52,83.48,Off-Peak,2025-03-31 23:41:45.640002
2109712588,6240824328,117,AT&T,5.85,99.89,Off-Peak,2025-03-18 02:41:45.640002
1419490570,9871901648,562,Jio,16.86,297.83,Peak,2025-03-21 03:41:45.640002
6881570707,3580799543,327,Vodafone,13.08,95.3,Off-Peak,2025-03-13 16:41:45.640002
6077563456,4535305423,192,Jio,5.76,237.14,Peak,2025-03-22 13:41:45.640002
9478269225,2231446899,430,Vodafone,17.2,215.16,Peak,2025-03-15 00:41:45.640002
3340624180,3400990520,403,Verizon,28.21,177.92,Peak,2025-03-11 21:41:45.640002
2911049082,1780321687,190,Verizon,13.3,183.35,Off-Peak,2025-03-20 21:41:45.640002
1699978027,7075206611,377,Verizon,26.39,153.32,Off-Peak,2025-03-30 12:41:45.640002
4281612762,7851962396,163,Vodafone,6.52,82.02,Peak,2025-03-30 14:41:45.640002
8809912413,8571923732,385,T-Mobile,23.1,258.5,Off-Peak,2025-03-20 00:41:45.640002
3629035436,4948501120,58,Vodafone,2.32,276.55,Peak,2025-03-17 18:41:45.640002
6102392943,4769750463,511,Vodafone,20.44,284.94,Peak,2025-03-05 23:41:45.640002
4957138065,7430663867,309,T-Mobile,18.54,153.23,Peak,2025-03-11 23:41:45.640002
3810170902,6011020508,401,AT&T,20.05,299.35,Off-Peak,2025-03-14 01:41:45.640002
3409958077,7827618048,283,Vodafone,11.32,291.54,Off-Peak,2025-03-07 23:41:45.640002
8423332778,7331389786,112,T-Mobile,6.72,125.21,Off-Peak,2025-03-06 07:41:45.640002
8787523262,6866551390,239,Jio,7.17,107.23,Peak,2025-03-30 16:41:45.640002
9586274144,6161075036,246,Verizon,17.22,82.34,Peak,2025-03-19 05:41:45.640002
8504386688,7058102524,376,T-Mobile,22.56,292.76,Off-Peak,2025-03-04 06:41:45.640002
1501349040,7779495290,135,Jio,4.05,190.69,Off-Peak,2025-03-27 23:41:45.640002
2523254578,6981422675,152,Vodafone,6.08,253.55,Peak,2025-03-23 12:41:45.640002
1527877518,4792927084,592,Verizon,41.44,164.35,Peak,2025-03-18 12:41:45.640002
7823281497,8887277076,239,T-Mobile,14.34,134.86,Peak,2025-03-26 17:41:45.640002
4406216107,8520422121,586,AT&T,29.3,175.81,Peak,2025-03-02 16:41:45.640002
4383514352,2495654688,403,Verizon,28.21,53.72,Peak,2025-03-22 21:41:45.640002
1306584456,2605691020,387,Vodafone,15.48,65.82,Off-Peak,2025-03-20 20:41:45.640002
4248381271,5961744242,566,Vodafone,22.64,134.62,Peak,2025-03-21 04:41:45.640002
1231815363,8043836461,60,Jio,1.8,86.42,Off-Peak,2025-04-01 00:41:45.640002
1007548147,8200747307,577,Verizon,40.39,111.32,Peak,2025-03-31 17:41:45.640002
5209185838,6317121286,340,Verizon,23.8,138.46,Peak,2025-03-24 12:41:45.640002
1642315384,8699108387,461,Jio,13.83,82.44,Peak,2025-03-30 04:41:45.640002
2278966788,4483721190,395,Verizon,27.65,240.33,Off-Peak,2025-03-29 13:41:45.640002
1812047138,8507631508,303,Jio,9.09,282.52,Peak,2025-03-31 18:41:45.640002
2516369372,1030930820,277,Verizon,19.39,126.38,Peak,2025-03-24 07:41:45.640002
1277664378,6874691244,83,Verizon,5.81,105.26,Off-Peak,2025-03-28 08:41:45.640002
9351494253,5843523825,208,Verizon,14.56,263.46,Peak,2025-03-26 20:41:45.640002
2537677312,2480052938,513,Jio,15.39,74.72,Off-Peak,2025-03-15 06:41:45.640002
5776961380,8042721512,121,Jio,3.63,272.39,Off-Peak,2025-03-17 05:41:45.640002
8399374890,9243549778,549,T-Mobile,32.94,235.45,Peak,2025-03-25 04:41:45.640002
7261580661,3211036388,61,Jio,1.83,81.0,Peak,2025-03-06 11:41:45.640002
8078770925,2699292388,416,Vodafone,16.64,260.72,Off-Peak,2025-03-05 20:41:45.640002
4994231598,8877840306,244,Vodafone,9.76,189.95,Peak,2025-03-08 13:41:45.640002
4371259012,6294806549,13,Jio,0.39,168.28,Peak,2025-03-06 20:41:45.640002
6384840950,4556238644,248,Jio,7.44,59.35,Off-Peak,2025-03-26 13:41:45.640002
1799759079,7593998017,77,AT&T,3.85,61.48,Off-Peak,2025-03-03 04:41:45.640002
1738128601,6795623436,360,T-Mobile,21.6,119.88,Off-Peak,2025-03-11 16:41:45.640002
6958479846,1811791557,285,Vodafone,11.4,77.39,Peak,2025-03-14 01:41:45.640002
3004615836,8644064589,178,AT&T,8.9,77.95,Off-Peak,2025-03-25 08:41:45.640002
5664207244,6420076225,207,AT&T,10.35,224.43,Off-Peak,2025-03-18 23:41:45.640002
4886999450,4821337863,239,Jio,7.17,207.3,Peak,2025-03-29 13:41:45.640002
8294895833,1141610805,60,T-Mobile,3.6,213.5,Off-Peak,2025-03-05 04:41:45.640002
7086636989,2282786068,271,Verizon,18.97,81.83,Off-Peak,2025-03-05 10:41:45.640002
2011021107,4932021852,67,T-Mobile,4.02,111.52,Peak,2025-03-16 21:41:45.640002
3680176568,6954609261,252,AT&T,12.6,231.44,Peak,2025-03-22 10:41:45.640002
9533479368,6687276087,151,AT&T,7.55,123.84,Peak,2025-03-02 06:41:45.640002
9647066772,8375099247,299,Vodafone,11.96,271.6,Off-Peak,2025-03-27 01:41:45.640002
2674569177,5036951369,485,Vodafone,19.4,281.68,Off-Peak,2025-03-17 20:41:45.640002
7699978405,6711550106,360,T-Mobile,21.6,79.91,Off-Peak,2025-03-06 04:41:45.640002
1274242580,6867676101,520,T-Mobile,31.2,198.31,Off-Peak,2025-03-05 01:41:45.640002
7598961756,8718732381,108,Vodafone,4.32,132.19,Peak,2025-03-04 05:41:45.640002
7384032896,5051026186,13,Jio,0.39,205.24,Off-Peak,2025-03-23 21:41:45.640002
1545994151,5525903173,48,Jio,1.44,289.02,Peak,2025-03-16 22:41:45.640002
3701214532,6100268528,422,Verizon,29.54,298.48,Off-Peak,2025-03-21 08:41:45.640002
4366981994,6200519187,496,Vodafone,19.84,211.05,Off-Peak,2025-03-21 03:41:45.640002
4108461978,7937642452,306,Jio,9.18,197.2,Off-Peak,2025-03-28 12:41:45.640002
1073969688,1928902433,362,Vodafone,14.48,295.53,Off-Peak,2025-04-01 15:41:45.640002
9573257068,5815019963,576,Verizon,40.32,90.09,Peak,2025-03-03 10:41:45.640002
3309067695,5498657893,440,Verizon,30.8,88.16,Off-Peak,2025-03-29 07:41:45.640002
9599356656,2341629219,483,Vodafone,19.32,136.8,Peak,2025-03-16 04:41:45.640002
6758220213,3216949706,336,Vodafone,13.44,228.23,Off-Peak,2025-03-17 11:41:45.640002
7796090852,1419478873,86,T-Mobile,5.16,242.86,Off-Peak,2025-03-13 14:41:45.640002
3858950010,4904816920,345,AT&T,17.25,213.67,Peak,2025-03-20 05:41:45.640002
8004001650,7614246867,311,T-Mobile,18.66,198.07,Peak,2025-04-01 06:41:45.640002
9698585947,8065894971,349,Verizon,24.43,299.11,Peak,2025-03-06 10:41:45.640002
3017072848,1127774700,521,Vodafone,20.84,299.06,Off-Peak,2025-03-01 19:41:45.640002
9590192634,9930935520,570,T-Mobile,34.2,240.42,Peak,2025-03-17 15:41:45.640002
7203256470,3317663741,142,Vodafone,5.68,168.77,Peak,2025-03-20 01:41:45.640002
9884824790,4096916054,544,T-Mobile,32.64,93.77,Off-Peak,2025-03-06 21:41:45.640002
1759611475,2391202735,283,Vodafone,11.32,207.24,Off-Peak,2025-03-27 00:41:45.640002
9713949743,1276794071,32,Verizon,2.24,96.8,Peak,2025-03-01 23:41:45.640002
8614273151,9706238698,144,Verizon,10.08,156.4,Peak,2025-03-04 04:41:45.640002
5044506556,8815686640,76,Jio,2.28,123.01,Peak,2025-03-29 18:41:45.640002
7355495216,7692896618,142,AT&T,7.1,292.71,Peak,2025-03-04 08:41:45.640002
7342428879,3941792256,272,AT&T,13.6,163.37,Peak,2025-03-19 03:41:45.640002
9247299945,7991360365,171,AT&T,8.55,94.16,Off-Peak,2025-04-01 02:41:45.640002
8894300280,4321378504,470,Vodafone,18.8,132.44,Peak,2025-03-30 07:41:45.640002
8031113692,5405604883,575,Vodafone,23.0,163.7,Peak,2025-03-15 00:41:45.640002
4881128365,3504797449,332,T-Mobile,19.92,149.44,Off-Peak,2025-03-10 05:41:45.640002
4040415378,9336466393,28,AT&T,1.4,190.77,Off-Peak,2025-03-07 16:41:45.640002
7729220276,1414242715,221,Vodafone,8.84,173.53,Peak,2025-03-15 21:41:45.640002
3868805935,2236825554,172,AT&T,8.6,225.52,Peak,2025-03-09 07:41:45.640002
4548875354,2862833654,521,AT&T,26.05,210.21,Off-Peak,2025-03-20 16:41:45.640002
3317740360,6069930877,191,Verizon,13.37,137.0,Peak,2025-03-10 21:41:45.640002
1963005568,2727475060,453,AT&T,22.65,166.3,Off-Peak,2025-03-14 18:41:45.640002
7931631764,7532412223,82,Verizon,5.74,96.53,Peak,2025-03-10 23:41:45.640002
5674244599,7273314767,572,T-Mobile,34.32,225.46,Off-Peak,2025-03-04 03:41:45.640002
9864292471,1957622965,367,Verizon,25.69,121.87,Off-Peak,2025-03-24 02:41:45.640002
6029262190,5449270968,197,Jio,5.91,102.88,Peak,2025-03-25 11:41:45.640002
3632652872,5191248390,149,Jio,4.47,122.18,Off-Peak,2025-03-31 06:41:45.640002
1553130056,1504684869,211,Vodafone,8.44,258.44,Off-Peak,2025-03-22 16:41:45.640002
4285911458,1182890159,570,T-Mobile,34.2,289.57,Off-Peak,2025-03-31 01:41:45.640002
4206004860,1336713273,260,AT&T,13.0,262.64,Peak,2025-03-25 20:41:45.640002
6013708202,5824552138,280,Vodafone,11.2,63.83,Off-Peak,2025-03-28 22:41:45.640002
8044657060,8733149736,339,AT&T,16.95,161.56,Peak,2025-03-12 18:41:45.640002
4582738056,5906994510,152,T-Mobile,9.12,200.53,Off-Peak,2025-04-01 17:41:45.640002
8936689027,8423522901,56,T-Mobile,3.36,239.71,Peak,2025-03-27 06:41:45.640002
3485014366,8670057274,57,AT&T,2.85,246.58,Peak,2025-03-31 02:41:45.640002
5025970542,6385703481,189,AT&T,9.45,101.75,Peak,2025-03-22 04:41:45.640002
9185324298,8991688431,582,Vodafone,23.28,233.39,Peak,2025-03-22 18:41:45.640002
7235610107,5391716167,222,AT&T,11.1,108.68,Peak,2025-03-30 08:41:45.640002
3714724022,9555323381,433,Jio,12.99,63.88,Peak,2025-03-24 16:41:45.640002
6699796450,1642375199,279,Verizon,19.53,184.09,Off-Peak,2025-03-27 05:41:45.640002
5729188896,2284655373,177,T-Mobile,10.62,70.56,Peak,2025-03-22 14:41:45.640002
9915678445,4084868515,543,Vodafone,21.72,130.7,Peak,2025-03-19 10:41:45.640002
1224411894,7564533212,167,AT&T,8.35,113.52,Off-Peak,2025-03-02 12:41:45.640002
4440101010,8440227601,261,Verizon,18.27,278.92,Off-Peak,2025-03-28 12:41:45.640002
5581272887,9577635232,259,Jio,7.77,120.62,Peak,2025-03-14 15:41:45.640002
7210738294,1308171710,342,T-Mobile,20.52,280.57,Off-Peak,2025-03-10 02:41:45.640002
6522728023,4792718821,527,Jio,15.81,153.48,Off-Peak,2025-03-05 01:41:45.640002
9588111077,6206811623,371,T-Mobile,22.26,179.37,Off-Peak,2025-03-06 09:41:45.640002
2466110314,2835721565,99,Vodafone,3.96,65.87,Peak,2025-03-12 04:41:45.640002
2037746994,8997557357,113,Vodafone,4.52,205.3,Peak,2025-03-27 15:41:45.640002
9653081769,1320933983,75,AT&T,3.75,169.53,Peak,2025-03-22 17:41:45.640002
8479653022,6342843507,181,Jio,5.43,277.21,Peak,2025-03-03 07:41:45.640002
8628596098,5011295207,372,Vodafone,14.88,139.41,Peak,2025-03-16 08:41:45.640002
7629212454,8259082493,526,Verizon,36.82,266.18,Peak,2025-03-05 07:41:45.640002
8742590918,7498970886,146,Vodafone,5.84,165.79,Off-Peak,2025-03-30 06:41:45.640002
1646726503,5298371150,488,Vodafone,19.52,95.62,Off-Peak,2025-03-11 18:41:45.640002
9912852338,5605051163,73,Vodafone,2.92,210.26,Off-Peak,2025-03-22 12:41:45.640002
7818298574,2417633513,256,Vodafone,10.24,123.25,Peak,2025-03-21 21:41:45.640002
7876646957,1616275706,97,Verizon,6.79,131.59,Peak,2025-03-22 13:41:45.640002
9704082251,4483420640,142,Vodafone,5.68,100.76,Peak,2025-03-31 20:41:45.640002
3471820601,3822783808,243,Vodafone,9.72,149.5,Peak,2025-03-22 01:41:45.640002
3032071002,1329326589,357,AT&T,17.85,237.2,Peak,2025-03-26 02:41:45.640002
2288576078,2176202247,213,Jio,6.39,155.0,Peak,2025-03-19 16:41:45.640002
1835057439,9007769011,350,AT&T,17.5,130.95,Peak,2025-03-20 08:41:45.640002
9038843876,6780067980,24,Jio,0.72,203.18,Peak,2025-03-17 10:41:45.640002
7148877030,3507484071,323,T-Mobile,19.38,118.75,Peak,2025-03-24 21:41:45.640002
8067278973,4914263595,374,AT&T,18.7,293.45,Off-Peak,2025-03-14 12:41:45.640002
6876370038,3136201728,298,Jio,8.94,251.07,Peak,2025-03-08 18:41:45.640002
4771043423,9463593611,145,T-Mobile,8.7,140.1,Peak,2025-03-10 14:41:45.640002
5891835534,4985284143,455,Verizon,31.85,263.7,Off-Peak,2025-03-02 03:41:45.640002
7614082777,1429525364,341,Vodafone,13.64,208.24,Off-Peak,2025-03-02 09:41:45.640002
3985594683,4160884498,388,AT&T,19.4,241.27,Off-Peak,2025-03-21 08:41:45.640002
7673931306,6134733512,396,AT&T,19.8,177.98,Peak,2025-04-01 09:41:45.640002
8605140440,6860797382,208,Jio,6.24,243.1,Peak,2025-03-31 18:41:45.640002
2964082505,4383360919,456,T-Mobile,27.36,201.66,Off-Peak,2025-03-22 07:41:45.640002
6568047526,6150956791,32,AT&T,1.6,114.26,Off-Peak,2025-03-03 06:41:45.640002
4269586516,5996070488,471,Verizon,32.97,109.36,Off-Peak,2025-03-25 17:41:45.640002
7202270859,3102123611,279,AT&T,13.95,59.42,Off-Peak,2025-03-03 17:41:45.640002
4766620698,1579362009,539,Jio,16.17,76.08,Off-Peak,2025-03-23 07:41:45.640002
2654265096,9359525254,65,AT&T,3.25,86.77,Off-Peak,2025-03-25 01:41:45.640002
5477741503,6886167150,34,T-Mobile,2.04,223.79,Off-Peak,2025-03-12 10:41:45.640002
3614891958,4014379055,171,Verizon,11.97,291.5,Off-Peak,2025-03-17 04:41:45.640002
8359903491,2830621384,133,Jio,3.99,150.98,Peak,2025-03-05 07:41:45.640002
3995124550,7164389283,309,Verizon,21.63,60.76,Peak,2025-03-13 18:41:45.640002
5458296925,2573690680,21,AT&T,1.05,65.63,Peak,2025-03-05 07:41:45.640002
6084449279,1002918163,574,Verizon,40.18,95.29,Peak,2025-03-17 01:41:45.640002
9981789605,4157883048,345,Verizon,24.15,226.42,Off-Peak,2025-04-01 14:41:45.640002
1756999823,4692458367,453,T-Mobile,27.18,263.83,Peak,2025-03-12 20:41:45.640002
7003749268,3422446348,405,Vodafone,16.2,106.35,Peak,2025-03-05 20:41:45.640002
9866200671,1604325802,574,Jio,17.22,203.63,Peak,2025-03-07 10:41:45.640002
9543764353,3404472169,207,Jio,6.21,152.47,Off-Peak,2025-03-12 18:41:45.640002
1771276090,7584823358,29,Verizon,2.03,65.88,Peak,2025-03-08 18:41:45.640002
5270304544,6432266467,519,Vodafone,20.76,201.15,Peak,2025-03-08 11:41:45.640002
9578454223,6352678823,453,AT&T,22.65,82.33,Peak,2025-03-23 20:41:45.640002
8358867718,5285712418,513,Jio,15.39,225.09,Peak,2025-03-12 12:41:45.640002
2390752610,7678171163,129,Vodafone,5.16,68.96,Off-Peak,2025-03-28 03:41:45.640002
7478615486,3418729992,28,T-Mobile,1.68,166.31,Off-Peak,2025-03-29 10:41:45.640002
5135757015,2232360430,362,Verizon,25.34,191.06,Off-Peak,2025-03-09 23:41:45.640002
2061974764,1112674353,484,T-Mobile,29.04,136.6,Peak,2025-03-15 00:41:45.640002
3166106762,9118396005,314,AT&T,15.7,72.75,Off-Peak,2025-03-07 08:41:45.640002
2169299156,3719624658,157,Jio,4.71,227.1,Peak,2025-03-30 15:41:45.640002
2423992619,7320495753,208,Verizon,14.56,118.42,Peak,2025-03-12 02:41:45.640002
7730908865,7764793639,548,T-Mobile,32.88,100.61,Peak,2025-03-25 10:41:45.640002
5611606578,4395327570,513,Jio,15.39,289.67,Off-Peak,2025-03-12 20:41:45.640002
3883597476,4619314603,533,Verizon,37.31,189.59,Peak,2025-03-19 00:41:45.640002
2153906499,5908565465,367,T-Mobile,22.02,185.62,Peak,2025-03-06 16:41:45.640002
9503838920,7935146168,291,AT&T,14.55,68.71,Off-Peak,2025-03-20 22:41:45.640002
7125884682,6682996025,54,Jio,1.62,178.85,Off-Peak,2025-03-20 18:41:45.640002
3817716479,2554331183,500,Jio,15.0,76.25,Off-Peak,2025-03-06 12:41:45.640002
5433715194,8222001557,63,T-Mobile,3.78,62.84,Peak,2025-03-05 20:41:45.640002
